//X,Y,Z,R,G,B,Point Source ID,User Data,Time,Classification
440500.77000000,4464174.74998657,10.92000008,213,255,0,2.000000,29.000000,373110.437500,1.000000
440498.13999512,4464174.96000854,11.25000000,227,255,0,2.000000,11.000000,373110.437500,1.000000
440496.80999329,4464183.52000610,10.76000023,206,255,0,2.000000,9.000000,373110.531250,1.000000
440496.75999023,4464183.05000488,10.77000046,207,255,0,2.000000,9.000000,373110.531250,1.000000
440499.24999573,4464181.77000610,9.86999989,168,255,0,2.000000,27.000000,373110.531250,1.000000
440496.70998718,4464181.89000122,10.27999973,186,255,0,2.000000,9.000000,373110.531250,1.000000
440496.60000183,4464181.68998901,11.36999989,232,255,0,2.000000,9.000000,373110.531250,1.000000
440496.57999756,4464181.47999756,11.32999992,231,255,0,2.000000,25.000000,373110.531250,1.000000
440499.16999390,4464180.74998657,9.72000027,162,255,0,2.000000,27.000000,373110.531250,1.000000
440498.92998840,4464177.97999756,10.02999973,174,255,0,2.000000,11.000000,373110.531250,1.000000
440498.91999390,4464177.77998535,10.05000019,175,255,0,2.000000,27.000000,373110.531250,1.000000
440498.88999512,4464177.50999634,10.17000008,180,255,0,2.000000,11.000000,373110.531250,1.000000
440498.85000183,4464177.39000122,10.43999958,192,255,0,2.000000,27.000000,373110.531250,1.000000
440498.70998718,4464176.62001221,11.06999969,219,255,0,2.000000,27.000000,373110.531250,1.000000
440496.11999084,4464176.74998657,11.96000004,255,252,0,2.000000,25.000000,373110.531250,1.000000
440501.49000122,4464174.99998657,8.94999981,128,255,0,2.000000,29.000000,373110.531250,1.000000
440498.71999695,4464174.90001099,9.94999981,171,255,0,2.000000,11.000000,373110.531250,1.000000
440501.18999817,4464174.87999146,10.89999962,212,255,0,2.000000,13.000000,373110.531250,1.000000
440501.16999390,4464174.69999878,10.97999954,216,255,0,2.000000,29.000000,373110.531250,1.000000
440497.13999512,4464184.46000854,8.97999954,130,255,0,2.000000,25.000000,373110.625000,1.000000
440497.10000183,4464184.19999878,9.10999966,135,255,0,2.000000,9.000000,373110.625000,1.000000
440497.08999207,4464183.59999268,8.97999954,130,255,0,2.000000,9.000000,373110.625000,1.000000
440496.83999207,4464182.52000610,10.65999985,201,255,0,2.000000,9.000000,373110.625000,1.000000
440496.77000000,4464182.19999878,11.43000031,235,255,0,2.000000,9.000000,373110.625000,1.000000
440499.31998779,4464181.58000366,10.18999958,181,255,0,2.000000,11.000000,373110.625000,1.000000
440496.74999573,4464182.02998535,11.52999973,239,255,0,2.000000,25.000000,373110.625000,1.000000
440496.71999695,4464181.74000732,11.52000046,239,255,0,2.000000,9.000000,373110.625000,1.000000
440496.66999390,4464180.96998779,11.18999958,225,255,0,2.000000,25.000000,373110.625000,1.000000
440496.65999939,4464180.62001221,10.96000004,215,255,0,2.000000,9.000000,373110.625000,1.000000
440499.07999756,4464177.93998901,9.82999992,166,255,0,2.000000,11.000000,373110.625000,1.000000
440499.03998901,4464177.80000488,10.02999973,174,255,0,2.000000,27.000000,373110.625000,1.000000
440499.02000000,4464177.49998657,10.02000046,174,255,0,2.000000,11.000000,373110.625000,1.000000
440498.88999512,4464177.06001465,10.89999962,212,255,0,2.000000,27.000000,373110.625000,1.000000
440498.81998779,4464176.68998901,11.19999981,225,255,0,2.000000,27.000000,373110.625000,1.000000
440496.21999695,4464176.49998657,12.02999973,255,249,0,2.000000,9.000000,373110.625000,1.000000
440496.20998718,4464176.31999390,12.10000038,255,246,0,2.000000,25.000000,373110.625000,1.000000
440501.45998718,4464174.84001343,9.84000015,166,255,0,2.000000,29.000000,373110.625000,1.000000
440498.82999756,4464174.90999023,10.06999969,177,255,0,2.000000,11.000000,373110.625000,1.000000
440501.28998901,4464174.69999878,10.93000031,213,255,0,2.000000,29.000000,373110.625000,1.000000
440497.38999512,4464184.55000488,9.17000008,138,255,0,2.000000,25.000000,373110.750000,1.000000
440497.31998779,4464183.71000854,9.34000015,145,255,0,2.000000,9.000000,373110.750000,1.000000
440494.65999939,4464182.77998535,10.44999981,192,255,0,2.000000,7.000000,373110.750000,1.000000
440497.11999084,4464182.49998657,10.46000004,193,255,0,2.000000,9.000000,373110.750000,1.000000
440499.63999512,4464181.94999878,9.64000034,158,255,0,2.000000,11.000000,373110.750000,1.000000
440494.65999939,4464182.52000610,10.25000000,184,255,0,2.000000,23.000000,373110.750000,1.000000
440497.10000183,4464182.31001465,10.51000023,195,255,0,2.000000,25.000000,373110.750000,1.000000
440499.60999634,4464181.40999023,9.52999973,154,255,0,2.000000,11.000000,373110.750000,1.000000
440494.55999329,4464181.96000854,11.06999969,219,255,0,2.000000,7.000000,373110.750000,1.000000
440496.96999695,4464181.49000732,10.97999954,216,255,0,2.000000,25.000000,373110.750000,1.000000
440496.97999146,4464180.31999390,9.78999996,165,255,0,2.000000,9.000000,373110.750000,1.000000
440499.45998718,4464178.77998535,9.26000023,142,255,0,2.000000,11.000000,373110.750000,1.000000
440499.38999512,4464178.34001343,9.52999973,154,255,0,2.000000,11.000000,373110.750000,1.000000
440499.38000061,4464178.15001099,9.56000042,154,255,0,2.000000,27.000000,373110.750000,1.000000
440499.33999207,4464177.93000977,9.69999981,160,255,0,2.000000,11.000000,373110.750000,1.000000
440499.19999268,4464177.12999146,10.39999962,191,255,0,2.000000,11.000000,373110.750000,1.000000
440496.60999634,4464177.68998901,11.48999977,237,255,0,2.000000,25.000000,373110.750000,1.000000
440499.10999634,4464177.19999878,11.17000008,224,255,0,2.000000,27.000000,373110.750000,1.000000
440499.06998779,4464177.03999512,11.56999969,241,255,0,2.000000,11.000000,373110.750000,1.000000
440499.06998779,4464176.71998779,11.21000004,225,255,0,2.000000,27.000000,373110.750000,1.000000
440499.05999329,4464176.37999146,11.15999985,223,255,0,2.000000,11.000000,373110.750000,1.000000
440501.71999695,4464174.84999268,9.81999969,166,255,0,2.000000,29.000000,373110.750000,1.000000
440498.13999512,4464184.53999512,9.36999989,146,255,0,2.000000,25.000000,373110.843750,1.000000
440498.13000061,4464184.28999512,9.57999992,155,255,0,2.000000,9.000000,373110.843750,1.000000
440498.11999084,4464184.02000610,9.28999996,143,255,0,2.000000,25.000000,373110.843750,1.000000
440495.53998901,4464183.46998779,9.64999962,158,255,0,2.000000,23.000000,373110.843750,1.000000
440497.99000122,4464182.74998657,9.47000027,151,255,0,2.000000,9.000000,373110.843750,1.000000
440495.45998718,4464183.14000122,10.28999996,186,255,0,2.000000,23.000000,373110.843750,1.000000
440497.96999695,4464182.61000244,9.71000004,161,255,0,2.000000,25.000000,373110.843750,1.000000
440495.38000061,4464182.47999756,11.15999985,223,255,0,2.000000,7.000000,373110.843750,1.000000
440495.35999634,4464182.27998535,11.15999985,223,255,0,2.000000,23.000000,373110.843750,1.000000
440495.30999329,4464181.96000854,11.65999985,245,255,0,2.000000,23.000000,373110.843750,1.000000
440495.24999573,4464181.58000366,12.10999966,255,245,0,2.000000,23.000000,373110.843750,1.000000
440495.21999695,4464181.28999512,12.09000015,255,246,0,2.000000,7.000000,373110.843750,1.000000
440497.77000000,4464180.25999634,9.56999969,155,255,0,2.000000,9.000000,373110.843750,1.000000
440495.17998840,4464180.81001465,12.10999966,255,245,0,2.000000,7.000000,373110.843750,1.000000
440500.24000122,4464179.40001099,9.46000004,151,255,0,2.000000,11.000000,373110.843750,1.000000
440495.15999939,4464180.68998901,12.40999985,255,232,0,2.000000,23.000000,373110.843750,1.000000
440500.18999817,4464178.71998779,9.64000034,158,255,0,2.000000,27.000000,373110.843750,1.000000
440500.06998779,4464178.17000000,10.40999985,191,255,0,2.000000,11.000000,373110.843750,1.000000
440500.04999878,4464177.31999390,10.03999996,175,255,0,2.000000,27.000000,373110.843750,1.000000
440500.03998901,4464176.99000732,9.93000031,171,255,0,2.000000,11.000000,373110.843750,1.000000
440494.90999939,4464177.74998657,11.47999954,237,255,0,2.000000,7.000000,373110.843750,1.000000
440499.85999634,4464176.80000488,11.44999981,236,255,0,2.000000,27.000000,373110.843750,1.000000
440494.85999634,4464177.27998535,11.53999996,240,255,0,2.000000,7.000000,373110.843750,1.000000
440499.85000183,4464176.43998901,11.25000000,227,255,0,2.000000,11.000000,373110.843750,1.000000
440494.83999207,4464176.27998535,10.59000015,198,255,0,2.000000,7.000000,373110.843750,1.000000
440499.79999878,4464175.65001099,11.17000008,224,255,0,2.000000,27.000000,373110.843750,1.000000
440496.28998901,4464183.42000000,10.59000015,198,255,0,2.000000,7.000000,373110.937500,1.000000
440496.24999573,4464182.62001221,10.39000034,190,255,0,2.000000,23.000000,373110.937500,1.000000
440496.17998840,4464182.64000122,11.59000015,242,255,0,2.000000,7.000000,373110.937500,1.000000
440496.14998962,4464182.18000977,11.68999958,246,255,0,2.000000,7.000000,373110.937500,1.000000
440498.63999512,4464181.52998535,10.17000008,180,255,0,2.000000,9.000000,373110.937500,1.000000
440498.61999084,4464181.34001343,10.19999981,182,255,0,2.000000,25.000000,373110.937500,1.000000
440496.08999207,4464181.59001343,11.35999966,232,255,0,2.000000,7.000000,373110.937500,1.000000
440496.07999756,4464181.31999390,11.10000038,221,255,0,2.000000,23.000000,373110.937500,1.000000
440496.04999878,4464181.02998535,11.14000034,222,255,0,2.000000,7.000000,373110.937500,1.000000
440496.00999023,4464180.90999023,11.35000038,231,255,0,2.000000,23.000000,373110.937500,1.000000
440496.00999023,4464180.59001343,11.23999977,227,255,0,2.000000,7.000000,373110.937500,1.000000
440495.99000122,4464180.40001099,11.27999973,228,255,0,2.000000,23.000000,373110.937500,1.000000
440495.96999695,4464179.92000000,10.59000015,198,255,0,2.000000,7.000000,373110.937500,1.000000
440495.92998840,4464180.11000244,12.01000023,255,249,0,2.000000,23.000000,373110.937500,1.000000
440500.97999146,4464178.30000488,9.72000027,162,255,0,2.000000,27.000000,373110.937500,1.000000
440495.78998901,4464177.75999634,10.10999966,178,255,0,2.000000,7.000000,373110.937500,1.000000
440495.74000122,4464177.36000244,10.22999954,183,255,0,2.000000,7.000000,373110.937500,1.000000
440500.89998962,4464176.18998901,9.09000015,134,255,0,2.000000,11.000000,373110.937500,1.000000
440500.81998779,4464176.27000610,9.86999989,168,255,0,2.000000,27.000000,373110.937500,1.000000
440500.83999207,4464175.46998779,9.06999969,133,255,0,2.000000,27.000000,373110.937500,1.000000
440500.70998718,4464175.37999146,10.32999992,188,255,0,2.000000,27.000000,373110.937500,1.000000
440500.64998962,4464174.97999756,10.65999985,201,255,0,2.000000,27.000000,373110.937500,1.000000
440500.60000183,4464174.78999512,10.94999981,214,255,0,2.000000,11.000000,373110.937500,1.000000
440498.03998901,4464174.94999878,10.89999962,212,255,0,2.000000,25.000000,373110.937500,1.000000
440497.38999512,4464184.12001221,9.22000027,140,255,0,2.000000,7.000000,373111.031250,1.000000
440494.72999146,4464182.56001465,10.10000038,177,255,0,2.000000,5.000000,373111.031250,1.000000
440499.70998718,4464181.77000610,9.46000004,151,255,0,2.000000,9.000000,373111.031250,1.000000
440494.70998718,4464182.40999023,10.27999973,186,255,0,2.000000,21.000000,373111.031250,1.000000
440497.14998962,4464182.21000854,10.55000019,197,255,0,2.000000,23.000000,373111.031250,1.000000
440497.07999756,4464181.92000000,11.25000000,227,255,0,2.000000,23.000000,373111.031250,1.000000
440494.57999756,4464181.40001099,11.38000011,233,255,0,2.000000,5.000000,373111.031250,1.000000
440499.50999023,4464179.90001099,9.81000042,166,255,0,2.000000,9.000000,373111.031250,1.000000
440496.91999390,4464180.74000732,12.27999973,255,238,0,2.000000,23.000000,373111.031250,1.000000
440499.49999573,4464179.18000977,9.19999981,139,255,0,2.000000,9.000000,373111.031250,1.000000
440499.44999268,4464178.68998901,9.43000031,149,255,0,2.000000,9.000000,373111.031250,1.000000
440499.40999939,4464178.21998779,9.56999969,155,255,0,2.000000,9.000000,373111.031250,1.000000
440499.38999512,4464178.00999634,9.59000015,156,255,0,2.000000,25.000000,373111.031250,1.000000
440499.29999878,4464177.31001465,9.85000038,167,255,0,2.000000,9.000000,373111.031250,1.000000
440499.25999023,4464177.24000732,10.23999977,183,255,0,2.000000,25.000000,373111.031250,1.000000
440496.68999817,4464177.74998657,11.52000046,239,255,0,2.000000,7.000000,373111.031250,1.000000
440499.17998840,4464177.21998779,11.09000015,220,255,0,2.000000,9.000000,373111.031250,1.000000
440496.67998840,4464177.43000977,11.22000027,226,255,0,2.000000,23.000000,373111.031250,1.000000
440499.11999084,4464176.50999634,11.10000038,221,255,0,2.000000,25.000000,373111.031250,1.000000
440501.72999146,4464174.86000244,9.73999977,163,255,0,2.000000,11.000000,373111.031250,1.000000
440496.46999695,4464174.87999146,11.27000046,228,255,0,2.000000,23.000000,373111.031250,1.000000
440498.94999268,4464174.71000854,11.76000023,249,255,0,2.000000,25.000000,373111.031250,1.000000
440495.88000061,4464183.81001465,9.88000011,169,255,0,2.000000,21.000000,373111.125000,1.000000
440495.85000183,4464183.56999390,10.03999996,175,255,0,2.000000,5.000000,373111.125000,1.000000
440495.81998779,4464183.40999023,10.18999958,181,255,0,2.000000,21.000000,373111.125000,1.000000
440495.77999451,4464183.24998657,10.46000004,193,255,0,2.000000,5.000000,373111.125000,1.000000
440495.71999695,4464182.78999512,11.05000019,219,255,0,2.000000,5.000000,373111.125000,1.000000
440495.69999268,4464182.62001221,11.14000034,222,255,0,2.000000,21.000000,373111.125000,1.000000
440497.99999573,4464180.75999634,10.81000042,208,255,0,2.000000,23.000000,373111.125000,1.000000
440495.52999451,4464180.96000854,11.63000011,243,255,0,2.000000,5.000000,373111.125000,1.000000
440500.52000000,4464179.56001465,9.61999989,157,255,0,2.000000,25.000000,373111.125000,1.000000
440495.47999146,4464180.25999634,10.93999958,214,255,0,2.000000,5.000000,373111.125000,1.000000
440500.47999146,4464179.22999756,9.52000046,153,255,0,2.000000,9.000000,373111.125000,1.000000
440500.25999023,4464176.84999268,10.06000042,176,255,0,2.000000,9.000000,373111.125000,1.000000
440497.64998962,4464177.71998779,12.07999992,255,246,0,2.000000,23.000000,373111.125000,1.000000
440500.13999512,4464176.02000610,10.68000031,203,255,0,2.000000,9.000000,373111.125000,1.000000
440500.06998779,4464175.75999634,11.36999989,232,255,0,2.000000,9.000000,373111.125000,1.000000
440500.04999878,4464175.56999390,11.43000031,235,255,0,2.000000,25.000000,373111.125000,1.000000
440497.42998840,4464174.75999634,11.63000011,243,255,0,2.000000,7.000000,373111.125000,1.000000
440498.80999329,4464184.09999268,8.97000027,129,255,0,2.000000,7.000000,373111.250000,1.000000
440496.19999268,4464183.47999756,10.15999985,180,255,0,2.000000,21.000000,373111.250000,1.000000
440496.14998962,4464182.96000854,10.30000019,186,255,0,2.000000,21.000000,373111.250000,1.000000
440496.03998901,4464182.34001343,11.61999989,243,255,0,2.000000,21.000000,373111.250000,1.000000
440496.02000000,4464181.99998657,11.53999996,240,255,0,2.000000,5.000000,373111.250000,1.000000
440498.47999146,4464181.43000977,10.27000046,185,255,0,2.000000,7.000000,373111.250000,1.000000
440498.44999268,4464181.31999390,10.56000042,198,255,0,2.000000,23.000000,373111.250000,1.000000
440495.96999695,4464181.40001099,11.07999992,220,255,0,2.000000,5.000000,373111.250000,1.000000
440500.95998718,4464180.36000244,9.51000023,152,255,0,2.000000,9.000000,373111.250000,1.000000
440495.94999268,4464181.18998901,11.02999973,218,255,0,2.000000,21.000000,373111.250000,1.000000
440500.91999390,4464179.83000366,9.35999966,146,255,0,2.000000,9.000000,373111.250000,1.000000
440495.88999512,4464180.86000244,11.52999973,239,255,0,2.000000,21.000000,373111.250000,1.000000
440495.81998779,4464179.94999878,11.07999992,220,255,0,2.000000,5.000000,373111.250000,1.000000
440500.80999329,4464178.77000610,9.97999954,172,255,0,2.000000,25.000000,373111.250000,1.000000
440500.68999817,4464178.18000977,10.61999989,200,255,0,2.000000,9.000000,373111.250000,1.000000
440500.72999146,4464177.25999634,9.44999981,150,255,0,2.000000,9.000000,373111.250000,1.000000
440500.69999268,4464176.40001099,9.03999996,132,255,0,2.000000,25.000000,373111.250000,1.000000
440500.63999512,4464175.52000610,9.02000046,131,255,0,2.000000,9.000000,373111.250000,1.000000
440495.47999146,4464176.56001465,12.07999992,255,246,0,2.000000,21.000000,373111.250000,1.000000
440495.42998840,4464175.59001343,10.26000023,185,255,0,2.000000,5.000000,373111.250000,1.000000
440500.45998718,4464175.09999268,10.69999981,204,255,0,2.000000,9.000000,373111.250000,1.000000
440495.42998840,4464176.02998535,12.03999996,255,248,0,2.000000,21.000000,373111.250000,1.000000
440497.88000061,4464175.15999023,11.27000046,228,255,0,2.000000,7.000000,373111.250000,1.000000
440496.70998718,4464183.21998779,10.68999958,203,255,0,2.000000,21.000000,373111.343750,1.000000
440499.16999390,4464181.94999878,9.02999973,132,255,0,2.000000,23.000000,373111.343750,1.000000
440499.10999634,4464181.46998779,9.14999962,137,255,0,2.000000,23.000000,373111.343750,1.000000
440496.56998779,4464181.68000977,10.68000031,203,255,0,2.000000,21.000000,373111.343750,1.000000
440499.02999451,4464180.81001465,9.64000034,158,255,0,2.000000,7.000000,373111.343750,1.000000
440496.49000122,4464180.97999756,10.98999977,216,255,0,2.000000,5.000000,373111.343750,1.000000
440496.46999695,4464180.83000366,11.22999954,226,255,0,2.000000,21.000000,373111.343750,1.000000
440498.85000183,4464178.50999634,9.60999966,157,255,0,2.000000,23.000000,373111.343750,1.000000
440498.80999329,4464178.22999756,9.72000027,162,255,0,2.000000,7.000000,373111.343750,1.000000
440498.78998901,4464178.09001343,9.90999985,169,255,0,2.000000,23.000000,373111.343750,1.000000
440498.71999695,4464177.72999756,10.22000027,183,255,0,2.000000,23.000000,373111.343750,1.000000
440498.63999512,4464177.52998535,11.18999958,225,255,0,2.000000,23.000000,373111.343750,1.000000
440498.60999634,4464177.24000732,11.22999954,226,255,0,2.000000,7.000000,373111.343750,1.000000
440501.24000122,4464175.94999878,9.00000000,130,255,0,2.000000,25.000000,373111.343750,1.000000
440501.14998962,4464175.21998779,9.34000015,145,255,0,2.000000,9.000000,373111.343750,1.000000
440496.02999451,4464176.31001465,12.07999992,255,246,0,2.000000,5.000000,373111.343750,1.000000
440495.91999390,4464174.86000244,11.40999985,234,255,0,2.000000,21.000000,373111.343750,1.000000
440497.53998901,4464184.65001099,9.15999985,137,255,0,2.000000,5.000000,373111.437500,1.000000
440497.49999573,4464184.14000122,9.17000008,138,255,0,2.000000,5.000000,373111.437500,1.000000
440499.77999451,4464181.78999512,9.47999954,151,255,0,2.000000,7.000000,373111.437500,1.000000
440499.75999023,4464181.59999268,9.52999973,154,255,0,2.000000,23.000000,373111.437500,1.000000
440494.81998779,4464182.24998657,10.85999966,210,255,0,2.000000,3.000000,373111.437500,1.000000
440497.21999695,4464181.87001221,11.09000015,220,255,0,2.000000,21.000000,373111.437500,1.000000
440497.17998840,4464181.03999512,9.93000031,171,255,0,2.000000,21.000000,373111.437500,1.000000
440499.68999817,4464180.46000854,9.01000023,131,255,0,2.000000,23.000000,373111.437500,1.000000
440499.64998962,4464180.34001343,9.60999966,157,255,0,2.000000,7.000000,373111.437500,1.000000
440494.69999268,4464181.18998901,11.39000034,233,255,0,2.000000,19.000000,373111.437500,1.000000
440499.63000061,4464180.17000000,9.75000000,163,255,0,2.000000,23.000000,373111.437500,1.000000
440497.07999756,4464180.74000732,12.27999973,255,238,0,2.000000,21.000000,373111.437500,1.000000
440499.55999329,4464179.19999878,9.18999958,139,255,0,2.000000,7.000000,373111.437500,1.000000
440499.54999878,4464178.93998901,9.17000008,138,255,0,2.000000,23.000000,373111.437500,1.000000
440499.49999573,4464178.71000854,9.43000031,149,255,0,2.000000,7.000000,373111.437500,1.000000
440499.49000122,4464178.52000610,9.52000046,153,255,0,2.000000,23.000000,373111.437500,1.000000
440496.85000183,4464178.06999390,11.21000004,225,255,0,2.000000,5.000000,373111.437500,1.000000
440496.81998779,4464177.65999023,11.36999989,232,255,0,2.000000,5.000000,373111.437500,1.000000
440499.27999451,4464177.24998657,11.14999962,223,255,0,2.000000,7.000000,373111.437500,1.000000
440499.21999695,4464176.93000977,11.69999981,246,255,0,2.000000,7.000000,373111.437500,1.000000
440499.16999390,4464176.27000610,11.85999966,253,255,0,2.000000,23.000000,373111.437500,1.000000
440501.74000122,4464174.68998901,9.84000015,166,255,0,2.000000,25.000000,373111.437500,1.000000
440499.05999329,4464174.86000244,11.63000011,243,255,0,2.000000,7.000000,373111.437500,1.000000
440496.55999329,4464174.90001099,11.39000034,233,255,0,2.000000,21.000000,373111.437500,1.000000
440499.04999878,4464174.69999878,11.76000023,249,255,0,2.000000,23.000000,373111.437500,1.000000
440497.45998718,4464184.18000977,9.06000042,133,255,0,2.000000,5.000000,373111.531250,1.000000
440499.72999146,4464181.90999023,9.56000042,154,255,0,2.000000,7.000000,373111.531250,1.000000
440499.67998840,4464181.39000122,9.60000038,157,255,0,2.000000,7.000000,373111.531250,1.000000
440497.19999268,4464181.93000977,11.05000019,219,255,0,2.000000,21.000000,373111.531250,1.000000
440494.77999451,4464182.12001221,11.92000008,255,253,0,2.000000,3.000000,373111.531250,1.000000
440494.66999390,4464181.28999512,11.48999977,237,255,0,2.000000,19.000000,373111.531250,1.000000
440497.10000183,4464180.52998535,9.67000008,160,255,0,2.000000,21.000000,373111.531250,1.000000
440499.52000000,4464179.27998535,9.15999985,137,255,0,2.000000,7.000000,373111.531250,1.000000
440499.45998718,4464178.62001221,9.59000015,156,255,0,2.000000,23.000000,373111.531250,1.000000
440499.42998840,4464178.30000488,9.53999996,154,255,0,2.000000,7.000000,373111.531250,1.000000
440499.41999390,4464178.12999146,9.64999962,158,255,0,2.000000,23.000000,373111.531250,1.000000
440499.36999084,4464177.49000732,9.17000008,138,255,0,2.000000,23.000000,373111.531250,1.000000
440499.32999756,4464177.39000122,9.81999969,166,255,0,2.000000,7.000000,373111.531250,1.000000
440499.30999329,4464177.21998779,9.92000008,170,255,0,2.000000,23.000000,373111.531250,1.000000
440496.79999878,4464177.77000610,11.43000031,235,255,0,2.000000,5.000000,373111.531250,1.000000
440499.13999512,4464175.71998779,10.90999985,213,255,0,2.000000,7.000000,373111.531250,1.000000
440501.69999268,4464174.81001465,9.85999966,168,255,0,2.000000,25.000000,373111.531250,1.000000
440499.02999451,4464174.81001465,11.78999996,250,255,0,2.000000,23.000000,373111.531250,1.000000
440496.52000000,4464174.68998901,11.39999962,234,255,0,2.000000,5.000000,373111.531250,1.000000
440497.94999268,4464184.24998657,9.47999954,151,255,0,2.000000,5.000000,373111.625000,1.000000
440497.88000061,4464183.58000366,9.69999981,160,255,0,2.000000,21.000000,373111.625000,1.000000
440497.77999451,4464182.59001343,9.76000023,163,255,0,2.000000,21.000000,373111.625000,1.000000
440495.30999329,4464182.65999023,11.02000046,217,255,0,2.000000,19.000000,373111.625000,1.000000
440495.28998901,4464182.40001099,11.18999958,225,255,0,2.000000,3.000000,373111.625000,1.000000
440495.18999817,4464181.62999146,10.15999985,180,255,0,2.000000,3.000000,373111.625000,1.000000
440495.21999695,4464181.65999023,11.97999954,255,251,0,2.000000,3.000000,373111.625000,1.000000
440500.06998779,4464180.36000244,10.02999973,174,255,0,2.000000,23.000000,373111.625000,1.000000
440495.13000061,4464180.71000854,12.18999958,255,242,0,2.000000,3.000000,373111.625000,1.000000
440500.00999023,4464179.34001343,9.48999977,151,255,0,2.000000,7.000000,373111.625000,1.000000
440499.96999695,4464178.71998779,9.11999989,136,255,0,2.000000,7.000000,373111.625000,1.000000
440499.85000183,4464177.78999512,10.06999969,177,255,0,2.000000,23.000000,373111.625000,1.000000
440494.80999329,4464177.65999023,11.52000046,239,255,0,2.000000,3.000000,373111.625000,1.000000
440499.68999817,4464176.86000244,11.76000023,249,255,0,2.000000,23.000000,373111.625000,1.000000
440494.68999817,4464176.64000122,10.48999977,195,255,0,2.000000,3.000000,373111.625000,1.000000
440499.66999390,4464176.43998901,11.47000027,237,255,0,2.000000,7.000000,373111.625000,1.000000
440499.60000183,4464175.87999146,11.90999985,255,254,0,2.000000,23.000000,373111.625000,1.000000
440499.56998779,4464175.65999023,12.14999962,255,243,0,2.000000,7.000000,373111.625000,1.000000
440495.90999939,4464183.69999878,10.05000019,175,255,0,2.000000,3.000000,373111.750000,1.000000
440495.85999634,4464183.21000854,10.85999966,210,255,0,2.000000,19.000000,373111.750000,1.000000
440495.79999878,4464182.39000122,11.72999954,248,255,0,2.000000,19.000000,373111.750000,1.000000
440498.15999939,4464181.49998657,9.19999981,139,255,0,2.000000,21.000000,373111.750000,1.000000
440495.65999939,4464181.08000366,11.53999996,240,255,0,2.000000,3.000000,373111.750000,1.000000
440500.54999878,4464179.87999146,9.32999992,145,255,0,2.000000,7.000000,373111.750000,1.000000
440495.63999512,4464180.90001099,11.61999989,243,255,0,2.000000,19.000000,373111.750000,1.000000
440500.53998901,4464179.71000854,9.44999981,150,255,0,2.000000,23.000000,373111.750000,1.000000
440500.50999023,4464179.43998901,9.63000011,157,255,0,2.000000,7.000000,373111.750000,1.000000
440500.49999573,4464179.18000977,9.47000027,151,255,0,2.000000,23.000000,373111.750000,1.000000
440495.42998840,4464179.08000366,9.92000008,170,255,0,2.000000,3.000000,373111.750000,1.000000
440497.86999084,4464178.11000244,9.36999989,146,255,0,2.000000,5.000000,373111.750000,1.000000
440500.31998779,4464177.24000732,9.85000038,167,255,0,2.000000,23.000000,373111.750000,1.000000
440500.28998901,4464177.00999634,10.10000038,177,255,0,2.000000,7.000000,373111.750000,1.000000
440495.29999878,4464177.62999146,11.31999969,230,255,0,2.000000,3.000000,373111.750000,1.000000
440500.16999390,4464175.97999756,10.68000031,203,255,0,2.000000,23.000000,373111.750000,1.000000
440500.10999634,4464175.72999756,11.40999985,234,255,0,2.000000,23.000000,373111.750000,1.000000
440498.85999634,4464184.05000488,9.10999966,135,255,0,2.000000,21.000000,373111.843750,1.000000
440496.24999573,4464182.62001221,11.64999962,244,255,0,2.000000,3.000000,373111.843750,1.000000
440496.22999146,4464182.42000000,11.65999985,245,255,0,2.000000,19.000000,373111.843750,1.000000
440496.16999390,4464182.06999390,11.48999977,237,255,0,2.000000,3.000000,373111.843750,1.000000
440498.58999207,4464181.50999634,10.14999962,180,255,0,2.000000,5.000000,373111.843750,1.000000
440496.16999390,4464181.87999146,11.46000004,236,255,0,2.000000,19.000000,373111.843750,1.000000
440498.57999756,4464181.31999390,10.21000004,183,255,0,2.000000,21.000000,373111.843750,1.000000
440501.06998779,4464180.62001221,8.94999981,128,255,0,2.000000,23.000000,373111.843750,1.000000
440501.00999023,4464180.27000610,9.52999973,154,255,0,2.000000,23.000000,373111.843750,1.000000
440496.05999329,4464180.99000732,11.02999973,218,255,0,2.000000,3.000000,373111.843750,1.000000
440500.97999146,4464180.00999634,9.64999962,158,255,0,2.000000,7.000000,373111.843750,1.000000
440496.05999329,4464180.87001221,11.34000015,231,255,0,2.000000,19.000000,373111.843750,1.000000
440500.96999695,4464179.75999634,9.39000034,148,255,0,2.000000,23.000000,373111.843750,1.000000
440500.88999512,4464179.08000366,9.85999966,168,255,0,2.000000,7.000000,373111.843750,1.000000
440495.99000122,4464180.12001221,12.17000008,255,243,0,2.000000,19.000000,373111.843750,1.000000
440495.95998718,4464179.84999268,12.11999989,255,245,0,2.000000,3.000000,373111.843750,1.000000
440500.83999207,4464178.22999756,9.55000019,154,255,0,2.000000,23.000000,373111.843750,1.000000
440500.77999451,4464177.34999268,9.40999985,148,255,0,2.000000,7.000000,373111.843750,1.000000
440495.69999268,4464177.56001465,10.06999969,177,255,0,2.000000,19.000000,373111.843750,1.000000
440500.67998840,4464176.46000854,9.76000023,163,255,0,2.000000,7.000000,373111.843750,1.000000
440495.70998718,4464177.42000000,11.10000038,221,255,0,2.000000,19.000000,373111.843750,1.000000
