//X,Y,Z,R,G,B,Point Source ID,User Data,Time,Intensity,Classification
440430.72999146,4464168.43000977,4.32999992,0,185,69,3.000000,8.000000,373182.687500,63.000000,1.000000
440429.41999390,4464167.75999634,3.75999999,0,160,94,3.000000,8.000000,373182.875000,63.000000,1.000000
440429.10999634,4464168.30000488,4.05999994,0,174,80,4.000000,17.000000,373225.687500,63.000000,1.000000
440421.03998901,4464173.52000610,3.76999998,0,161,93,2.000000,23.000000,373096.031250,63.000000,1.000000
440422.14998962,4464174.27000610,4.09999990,0,175,79,2.000000,30.000000,373098.625000,63.000000,1.000000
440422.41999390,4464172.99998657,4.38999987,0,188,66,2.000000,29.000000,373094.625000,47.000000,1.000000
440422.10000183,4464174.00999634,4.40999985,0,189,65,2.000000,23.000000,373096.218750,63.000000,1.000000
440421.20998718,4464173.37001221,4.30000019,0,183,71,3.000000,19.000000,373181.875000,63.000000,1.000000
440420.88999512,4464173.30000488,4.30999994,0,184,70,4.000000,17.000000,373224.312500,63.000000,1.000000
440422.28998901,4464174.34999268,2.96000004,0,126,128,2.000000,25.000000,373095.625000,63.000000,1.000000
440422.42998840,4464174.47999756,3.00999999,0,128,126,2.000000,23.000000,373096.343750,63.000000,1.000000
440422.38000061,4464175.17000000,3.63000011,0,155,99,3.000000,3.000000,373181.687500,63.000000,1.000000
440422.27999451,4464175.03999512,3.05999994,0,130,124,3.000000,28.000000,373183.093750,63.000000,1.000000
440422.29999878,4464175.02000610,3.06999993,0,131,123,3.000000,2.000000,373186.000000,93.000000,1.000000
440422.16999390,4464174.18000977,3.96000004,0,169,85,2.000000,25.000000,373095.625000,63.000000,1.000000
440419.94999268,4464173.12001221,3.53999996,0,151,103,2.000000,29.000000,373094.218750,46.000000,1.000000
440420.49999573,4464173.22999756,4.01999998,0,171,83,2.000000,11.000000,373094.843750,63.000000,1.000000
440421.41999390,4464174.15999023,3.52999997,0,151,103,2.000000,3.000000,373097.437500,63.000000,1.000000
440420.52000000,4464173.52998535,4.05000019,0,173,81,2.000000,17.000000,373097.843750,63.000000,1.000000
440420.55999329,4464173.40999023,4.11999989,0,176,78,2.000000,14.000000,373098.437500,63.000000,1.000000
440422.28998901,4464173.30000488,4.30999994,0,184,70,2.000000,12.000000,373099.343750,63.000000,1.000000
440422.44999268,4464173.39000122,4.38000011,0,187,67,2.000000,24.000000,373100.343750,63.000000,1.000000
440421.02999451,4464173.71998779,3.82999992,0,163,91,2.000000,6.000000,373100.625000,63.000000,1.000000
440421.88999512,4464174.24000732,4.44999981,0,190,64,2.000000,4.000000,373101.343750,49.000000,1.000000
440420.52000000,4464173.24998657,3.92000008,0,168,86,3.000000,29.000000,373179.500000,49.000000,1.000000
440421.24999573,4464173.15001099,4.32000017,0,185,69,3.000000,24.000000,373184.500000,63.000000,1.000000
440425.74999573,4464175.69999878,3.57999992,0,153,101,2.000000,0.000000,373103.250000,63.000000,1.000000
440425.77999451,4464175.99998657,3.00000000,0,128,126,2.000000,16.000000,373103.250000,63.000000,1.000000
440426.14998962,4464175.69999878,3.16000009,0,135,119,2.000000,13.000000,373095.343750,46.000000,1.000000
440425.06998779,4464175.24998657,3.13000011,0,133,121,2.000000,27.000000,373095.625000,63.000000,1.000000
440425.83999207,4464175.84001343,3.76999998,0,161,93,2.000000,27.000000,373095.718750,63.000000,1.000000
440425.05999329,4464174.71000854,4.21999979,0,180,74,2.000000,25.000000,373096.218750,63.000000,1.000000
440426.75999023,4464175.02000610,3.82999992,0,163,91,2.000000,3.000000,373098.531250,63.000000,1.000000
440427.52000000,4464175.18998901,4.40000010,0,188,66,2.000000,28.000000,373100.218750,63.000000,1.000000
440425.10000183,4464175.69999878,3.32999992,0,142,112,2.000000,4.000000,373101.937500,49.000000,1.000000
440425.77000000,4464175.77998535,3.50999999,0,150,104,2.000000,20.000000,373102.031250,49.000000,1.000000
440428.52000000,4464175.00999634,4.38000011,0,187,67,3.000000,27.000000,373178.281250,63.000000,1.000000
440425.38000061,4464175.08000366,3.82999992,0,163,91,2.000000,13.000000,373095.218750,47.000000,1.000000
440425.53998901,4464175.24998657,3.85999990,0,165,89,2.000000,7.000000,373097.125000,63.000000,1.000000
440425.28998901,4464175.31001465,4.03999996,0,172,82,2.000000,19.000000,373098.218750,63.000000,1.000000
440424.99000122,4464175.00999634,3.75000000,0,160,94,2.000000,24.000000,373100.843750,63.000000,1.000000
440425.25999023,4464175.71000854,4.05999994,0,174,80,2.000000,0.000000,373102.937500,63.000000,1.000000
440424.06998779,4464173.68000977,5.78999996,0,248,6,2.000000,19.000000,373098.031250,63.000000,1.000000
440425.00999023,4464166.30000488,4.69999981,0,201,53,3.000000,5.000000,373180.781250,63.000000,1.000000
440425.35999634,4464165.62001221,4.98999977,0,213,41,3.000000,19.000000,373181.281250,63.000000,1.000000
440424.65999939,4464165.47999756,4.92000008,0,210,44,3.000000,12.000000,373182.781250,63.000000,1.000000
440423.31998779,4464173.24000732,6.71000004,32,255,0,2.000000,1.000000,373098.437500,63.000000,1.000000
440420.68999817,4464172.02998535,6.00000000,2,255,0,2.000000,12.000000,373099.031250,63.000000,1.000000
440426.46999695,4464170.84001343,7.73999977,77,255,0,2.000000,30.000000,373099.625000,63.000000,1.000000
440426.46999695,4464168.86000244,8.01000023,88,255,0,2.000000,6.000000,373101.750000,63.000000,1.000000
440429.63000061,4464171.68000977,7.90999985,84,255,0,3.000000,31.000000,373177.281250,63.000000,1.000000
440424.27999451,4464170.17000000,8.46000004,107,255,0,3.000000,5.000000,373180.875000,63.000000,1.000000
440423.77999451,4464172.09999268,8.32999992,102,255,0,3.000000,30.000000,373182.375000,63.000000,1.000000
440426.14998962,4464173.77998535,7.34999990,59,255,0,3.000000,24.000000,373183.375000,63.000000,1.000000
440423.49999573,4464169.50999634,7.63000011,72,255,0,3.000000,0.000000,373186.187500,63.000000,1.000000
440422.38999512,4464171.52000610,7.88999987,83,255,0,2.000000,7.000000,373096.437500,63.000000,1.000000
440424.16999390,4464172.56001465,7.98999977,87,255,0,2.000000,22.000000,373101.250000,63.000000,1.000000
440421.56998779,4464171.67000000,6.88999987,40,255,0,3.000000,7.000000,373180.875000,63.000000,1.000000
440422.88999512,4464170.24998657,6.13999987,8,255,0,3.000000,29.000000,373179.093750,50.000000,1.000000
440423.72999146,4464167.96998779,5.25000000,0,225,29,3.000000,25.000000,373180.000000,63.000000,1.000000
440422.89998962,4464169.80000488,6.01000023,2,255,0,3.000000,5.000000,373181.187500,63.000000,1.000000
440423.27999451,4464170.18000977,5.26000023,0,225,29,3.000000,28.000000,373183.000000,63.000000,1.000000
